datetime,T_outdoor_C,T_inlet_C,Q_W,Q_kWh,opt_T_inlet,opt_mdot,opt_Q_kW,opt_vol_PMV,opt_vol_pct_comf,opt_dT_vert,opt_feasible
2019-09-27 12:00:00,33.26495666666667,16.1,2591.299100705,2.591299100705,18.0,0.15000000596046448,2.3044667,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-09-27 13:00:00,32.37451,16.1,2456.8732648949995,2.456873264895,18.0,0.15000000596046448,2.170041,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-27 14:00:00,32.30254833333333,16.1,2446.0096078674987,2.4460096078674987,18.0,0.15000000596046448,2.159177,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-27 15:00:00,32.239671666666666,16.1,2436.5174633225,2.4365174633225,18.0,0.15000000596046448,2.149685,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-27 16:00:00,31.699856666666665,16.1,2355.0245617549995,2.355024561755,18.0,0.15000000596046448,2.068192,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-27 17:00:00,29.856193333333334,16.1,2076.69684847,2.07669684847,19.0,0.15000000596046448,1.6388999,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-27 18:00:00,28.18012166666666,16.1,1823.6695273474988,1.8236695273474988,19.0,0.15000000596046448,1.3858727,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-28 08:00:00,31.74796,16.1,2362.28645742,2.3622864574199998,18.0,0.15000000596046448,2.0754538,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-28 09:00:00,29.254864999999995,16.1,1985.9176172924988,1.9859176172924988,19.0,0.15000000596046448,1.5481207,0.420089989900589,61.5,1.976959228515625,True
2019-09-28 10:00:00,29.857741666666666,16.1,2076.9305918374994,2.0769305918374994,19.0,0.15000000596046448,1.6391337,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-28 11:00:00,30.736608333333333,16.1,2209.6082587374995,2.2096082587375,19.0,0.15000000596046448,1.7718112,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-28 12:00:00,31.117919999999994,16.1,2267.172783839999,2.2671727838399987,19.0,0.15000000596046448,1.8293759,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-28 13:00:00,32.35511,16.1,2453.944553595,2.453944553595,18.0,0.15000000596046448,2.167112,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-28 14:00:00,31.528881666666667,16.1,2329.2134063675,2.3292134063675,18.0,0.15000000596046448,2.0423808,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-28 15:00:00,31.30047333333333,16.1,2294.731856529999,2.294731856529999,19.0,0.15000000596046448,1.856935,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-28 16:00:00,31.96902333333333,16.1,2395.659173004999,2.395659173004999,18.0,0.15000000596046448,2.1088266,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-28 17:00:00,29.216466666666665,16.1,1980.1208320999997,1.9801208320999997,19.0,0.15000000596046448,1.5423238,0.420089989900589,61.5,1.976959228515625,True
2019-09-28 18:00:00,25.158615,16.1,1367.5292841674998,1.3675292841674995,19.0,0.15000000596046448,0.9297323,0.3278050124645233,66.55000305175781,1.81524658203125,True
2019-09-29 08:00:00,28.334948333333333,16.1,1847.0428576675,1.8470428576675,19.0,0.15000000596046448,1.4092457,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-29 09:00:00,27.407035,16.1,1706.9608852574995,1.7069608852574998,19.0,0.15000000596046448,1.2691641,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-09-29 10:00:00,28.03464,16.1,1801.7069602799995,1.8017069602799995,19.0,0.15000000596046448,1.36391,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-29 11:00:00,29.048706666666664,16.1,1954.7950275799992,1.9547950275799992,19.0,0.15000000596046448,1.5169979,0.420089989900589,61.5,1.976959228515625,True
2019-09-29 12:00:00,29.874298333333325,16.1,2079.4300607424984,2.0794300607424985,19.0,0.15000000596046448,1.641633,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-29 13:00:00,31.20384,16.1,2280.14365368,2.28014365368,19.0,0.15000000596046448,1.8423467,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-29 14:00:00,31.261666666666663,16.1,2288.8734274999997,2.288873427499999,19.0,0.15000000596046448,1.8510765,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-29 15:00:00,30.52431333333333,16.1,2177.559250209999,2.177559250209999,19.0,0.15000000596046448,1.7397622,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-29 16:00:00,29.87344333333333,16.1,2079.300986094999,2.079300986095,19.0,0.15000000596046448,1.641504,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-29 17:00:00,28.63126833333333,16.1,1891.7766583074992,1.8917766583074995,19.0,0.15000000596046448,1.4539796,0.420089989900589,61.5,1.976959228515625,True
2019-09-29 18:00:00,25.084151666666667,16.1,1356.2879642824996,1.3562879642824996,19.0,0.15000000596046448,0.918491,0.3278050124645233,66.55000305175781,1.81524658203125,True
2019-09-30 08:00:00,29.03286166666667,16.1,1952.4029950775,1.9524029950775,19.0,0.15000000596046448,1.5146061,0.420089989900589,61.5,1.976959228515625,True
2019-09-30 09:00:00,30.58851166666666,16.1,2187.250919502498,2.1872509195024983,19.0,0.15000000596046448,1.7494541,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-30 10:00:00,33.02793833333333,16.1,2555.5177465224992,2.5555177465224994,18.0,0.15000000596046448,2.2686853,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-09-30 11:00:00,32.400326666666665,16.1,2460.7706650699997,2.460770665069999,18.0,0.15000000596046448,2.173938,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-30 12:00:00,32.03339666666667,16.1,2405.377261085,2.4053772610849995,18.0,0.15000000596046448,2.1185448,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-30 13:00:00,31.845841666666665,16.1,2377.0631142874995,2.3770631142875,18.0,0.15000000596046448,2.0902307,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-09-30 14:00:00,31.237335,16.1,2285.2002096075,2.2852002096075,19.0,0.15000000596046448,1.8474033,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-09-30 15:00:00,30.38634,16.1,2156.7301749299995,2.1567301749299994,19.0,0.15000000596046448,1.7189331,0.4479900002479553,59.29999923706055,1.9609375,True
2019-09-30 16:00:00,29.390778333333333,16.1,2006.4357057025,2.0064357057025,19.0,0.15000000596046448,1.5686387,0.420089989900589,61.5,1.976959228515625,True
2019-09-30 17:00:00,27.725065,16.1,1754.9721251924998,1.7549721251925,19.0,0.15000000596046448,1.3171751,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-09-30 18:00:00,26.578448333333327,16.1,1581.8737134174987,1.5818737134174987,19.0,0.15000000596046448,1.144077,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-01 08:00:00,29.317625,16.1,1995.3921493124997,1.9953921493124995,19.0,0.15000000596046448,1.5575953,0.420089989900589,61.5,1.976959228515625,True
2019-10-01 09:00:00,31.885201666666664,16.1,2383.005077007499,2.383005077007499,18.0,0.15000000596046448,2.0961728,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-01 10:00:00,30.86670666666667,16.1,2229.24848858,2.22924848858,19.0,0.15000000596046448,1.7914516,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-01 11:00:00,31.30704833333333,16.1,2295.7244481174994,2.2957244481174994,19.0,0.15000000596046448,1.8579276,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-01 12:00:00,32.997550000000004,16.1,2550.930186975,2.550930186975,18.0,0.15000000596046448,2.264098,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-01 13:00:00,32.820908333333335,16.1,2524.2635660875,2.5242635660875,18.0,0.15000000596046448,2.2374308,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-01 14:00:00,31.956835,16.1,2393.8191673575,2.3938191673575,18.0,0.15000000596046448,2.1069868,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-01 15:00:00,31.66349833333333,16.1,2349.535744142499,2.349535744142499,18.0,0.15000000596046448,2.0627031,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-01 16:00:00,30.74415666666666,16.1,2210.747789104999,2.2107477891049987,19.0,0.15000000596046448,1.7729506,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-01 17:00:00,29.257785,16.1,1986.3584336324996,1.9863584336324995,19.0,0.15000000596046448,1.5485617,0.420089989900589,61.5,1.976959228515625,True
2019-10-01 18:00:00,27.32571833333333,16.1,1694.6849553324992,1.6946849553324992,19.0,0.15000000596046448,1.2568879,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-02 08:00:00,28.561196666666664,16.1,1881.1983241849991,1.8811983241849992,19.0,0.15000000596046448,1.4434015,0.420089989900589,61.5,1.976959228515625,True
2019-10-02 09:00:00,29.635855,16.1,2043.4335821474997,2.0434335821475,19.0,0.15000000596046448,1.6056366,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-02 10:00:00,30.25459666666666,16.1,2136.8416084849987,2.136841608484999,19.0,0.15000000596046448,1.6990447,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-02 11:00:00,30.539383333333333,16.1,2179.834285225,2.179834285225,19.0,0.15000000596046448,1.7420372,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-02 12:00:00,31.3135,16.1,2296.69842075,2.29669842075,19.0,0.15000000596046448,1.8589014,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-02 13:00:00,31.655755,16.1,2348.3667756975,2.3483667756974995,18.0,0.15000000596046448,2.0615342,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-02 14:00:00,30.47255333333333,16.1,2169.745327689999,2.169745327689999,19.0,0.15000000596046448,1.7319484,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-02 15:00:00,29.539755,16.1,2028.9258936974995,2.0289258936975,19.0,0.15000000596046448,1.591129,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-02 16:00:00,29.419796666666663,16.1,2010.816443884999,2.010816443884999,19.0,0.15000000596046448,1.5730194,0.420089989900589,61.5,1.976959228515625,True
2019-10-02 17:00:00,27.548483333333326,16.1,1728.3145621749986,1.728314562174999,19.0,0.15000000596046448,1.2905174,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-02 18:00:00,26.07498,16.1,1505.8678682099996,1.5058678682099995,19.0,0.15000000596046448,1.0680708,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-10-03 08:00:00,21.286153333333328,16.1,782.9250448899988,0.7829250448899988,21.0,0.25,0.07199845,0.47125500440597534,55.900001525878906,1.19384765625,True
2019-10-03 09:00:00,23.255251666666663,16.1,1080.188990232499,1.080188990232499,23.0,0.75,0.19266914,0.4900299906730652,53.79999923706055,0.401702880859375,True
2019-10-03 10:00:00,25.108295,16.1,1359.9327505274994,1.3599327505274994,19.0,0.15000000596046448,0.92213583,0.3278050124645233,66.55000305175781,1.81524658203125,True
2019-10-03 11:00:00,27.862495,16.1,1775.7191764274994,1.775719176427499,19.0,0.15000000596046448,1.3379222,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-03 12:00:00,30.534596666666665,16.1,2179.1116684849994,2.179111668485,19.0,0.15000000596046448,1.7413148,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-03 13:00:00,33.175603333333335,16.1,2577.809919415,2.577809919415,18.0,0.15000000596046448,2.2909772,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-03 14:00:00,30.52081,16.1,2177.0303712449995,2.1770303712449994,19.0,0.15000000596046448,1.7392333,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-03 15:00:00,29.709045,16.1,2054.4826739025,2.0544826739025,19.0,0.15000000596046448,1.6166857,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-03 16:00:00,28.444175,16.1,1863.5322067875,1.8635322067875,19.0,0.15000000596046448,1.4257354,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-03 17:00:00,26.28452666666666,16.1,1537.5019759699987,1.5375019759699988,19.0,0.15000000596046448,1.099705,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-10-03 18:00:00,23.553691666666666,16.1,1125.2428356124994,1.1252428356124995,23.0,0.75,0.4179391,0.49467501044273376,53.400001525878906,0.370758056640625,True
2019-10-04 08:00:00,27.553238333333336,16.1,1729.0323983725,1.7290323983725,19.0,0.15000000596046448,1.2912353,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-04 09:00:00,29.78964833333333,16.1,2066.650915817499,2.066650915817499,19.0,0.15000000596046448,1.6288539,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-04 10:00:00,29.87030333333333,16.1,2078.826957564999,2.0788269575649987,19.0,0.15000000596046448,1.6410302,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-04 11:00:00,31.58758333333333,16.1,2338.0752741249994,2.3380752741249995,18.0,0.15000000596046448,2.0512428,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-04 12:00:00,32.12191333333333,16.1,2418.7401354099998,2.4187401354099998,18.0,0.15000000596046448,2.1319077,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-04 13:00:00,32.26726,16.1,2440.6823222699995,2.44068232227,18.0,0.15000000596046448,2.15385,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-04 14:00:00,32.123891666666665,16.1,2419.0387935124995,2.4190387935125,18.0,0.15000000596046448,2.132206,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-04 15:00:00,30.149315,16.1,2120.9478143175,2.1209478143175,19.0,0.15000000596046448,1.6831509,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-04 16:00:00,28.394176666666663,16.1,1855.9842333949991,1.8559842333949992,19.0,0.15000000596046448,1.4181873,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-04 17:00:00,26.181293333333333,16.1,1521.9174074199996,1.5219174074199997,19.0,0.15000000596046448,1.0841205,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-10-04 18:00:00,24.186399999999995,16.1,1220.759332799999,1.2207593327999988,19.0,0.15000000596046448,0.7829622,0.3191649913787842,67.0,1.75390625,True
2019-10-05 08:00:00,26.65171333333333,16.1,1592.9341275099991,1.592934127509999,19.0,0.15000000596046448,1.155137,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-05 09:00:00,27.157865,16.1,1669.3450607925,1.6693450607925,19.0,0.15000000596046448,1.2315481,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-05 10:00:00,31.03047,16.1,2253.970938315,2.253970938315,19.0,0.15000000596046448,1.8161739,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-05 11:00:00,33.089,16.1,2564.735890499999,2.5647358904999997,18.0,0.15000000596046448,2.2779036,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-05 12:00:00,32.65584333333333,16.1,2499.344610894999,2.499344610894999,18.0,0.15000000596046448,2.212512,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-05 13:00:00,33.167525,16.1,2576.5903778624997,2.5765903778624994,18.0,0.15000000596046448,2.289758,0.2702150046825409,66.0999984741211,1.66680908203125,True
2019-10-05 14:00:00,32.11768333333333,16.1,2418.101555575,2.4181015555749994,18.0,0.15000000596046448,2.131269,0.245619997382164,66.19999694824219,1.708404541015625,True
2019-10-05 15:00:00,31.08873833333333,16.1,2262.7673881224987,2.262767388122499,19.0,0.15000000596046448,1.8249704,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-05 16:00:00,29.127693333333323,16.1,1966.7192102199976,1.966719210219998,19.0,0.15000000596046448,1.5289222,0.420089989900589,61.5,1.976959228515625,True
2019-10-05 17:00:00,27.66895166666666,16.1,1746.5010038824987,1.7465010038824986,19.0,0.15000000596046448,1.308704,0.3921450078487396,62.900001525878906,1.9415283203125,True
2019-10-05 18:00:00,27.17283166666666,16.1,1671.6044961424986,1.6716044961424987,19.0,0.15000000596046448,1.2338076,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-06 08:00:00,26.184425,16.1,1522.3901779124992,1.5223901779124993,19.0,0.15000000596046448,1.0845933,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-10-06 09:00:00,27.251685,16.1,1683.5085501824994,1.6835085501824991,19.0,0.15000000596046448,1.2457114,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-06 10:00:00,29.100755,16.1,1962.6524781974997,1.9626524781974997,19.0,0.15000000596046448,1.5248556,0.420089989900589,61.5,1.976959228515625,True
2019-10-06 11:00:00,30.397186666666663,16.1,2158.3676365399992,2.158367636539999,19.0,0.15000000596046448,1.7205707,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-06 12:00:00,30.87194,16.1,2230.03853613,2.2300385361299995,19.0,0.15000000596046448,1.7922417,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-06 13:00:00,30.558586666666667,16.1,2182.7333068399994,2.1827333068399994,19.0,0.15000000596046448,1.7449362,0.4755550026893616,57.349998474121094,1.93963623046875,True
2019-10-06 14:00:00,29.742084999999992,16.1,2059.4705409824983,2.0594705409824985,19.0,0.15000000596046448,1.6216735,0.4479900002479553,59.29999923706055,1.9609375,True
2019-10-06 15:00:00,29.233780000000003,16.1,1982.73453081,1.98273453081,19.0,0.15000000596046448,1.5449375,0.420089989900589,61.5,1.976959228515625,True
2019-10-06 16:00:00,27.36263,16.1,1700.2573066349996,1.7002573066349995,19.0,0.15000000596046448,1.2624605,0.36449000239372253,64.44999694824219,1.9071044921875,True
2019-10-06 17:00:00,25.60599333333333,16.1,1435.0675305699992,1.4350675305699991,19.0,0.15000000596046448,0.9972705,0.336870014667511,65.69999694824219,1.867218017578125,True
2019-10-06 18:00:00,23.893911666666664,16.1,1176.6039778024992,1.1766039778024993,23.0,0.75,0.6747444,0.49467501044273376,53.400001525878906,0.370758056640625,True
