datetime,T_outdoor_C,T_inlet_C,Q_W,Q_kWh
2020-03-08 17:00:00,19.606091666666668,16.629685166666665,449.3317190692504,0.4493317190692504
2020-03-08 18:00:00,19.194231666666663,16.786191966666667,363.5285092906494,0.36352850929064945
2020-03-09 08:00:00,21.37373,16.1,796.1460125849994,0.7961460125849994
2020-03-09 09:00:00,21.254808333333333,16.1,778.1930626374997,0.7781930626374997
2020-03-09 10:00:00,22.38941428571428,16.1,949.4782829357133,0.9494782829357133
2020-03-09 11:00:00,23.801586666666665,16.1,1162.6661803399995,1.1626661803399996
2020-03-09 12:00:00,24.731866666666665,16.1,1303.1054353999994,1.3031054353999993
2020-03-09 13:00:00,24.659923333333328,16.1,1292.2445460549989,1.292244546054999
2020-03-09 14:00:00,24.46707333333333,16.1,1263.1310422299994,1.2631310422299993
2020-03-09 15:00:00,24.522903333333325,16.1,1271.5593902649985,1.2715593902649984
2020-03-09 16:00:00,23.11810333333333,16.1,1059.4844606649992,1.0594844606649991
2020-03-09 17:00:00,21.999399999999994,16.1,890.5999712999989,0.8905999712999989
2020-03-09 18:00:00,20.714838333333333,16.208361433333334,680.3180319700498,0.6803180319700498
2020-03-10 08:00:00,20.272271666666665,16.376536766666668,588.1176713110495,0.5881176713110495
2020-03-10 09:00:00,20.419658333333327,16.320529833333335,618.8228844382487,0.6188228844382487
2020-03-10 10:00:00,21.770719999999997,16.1,856.0774094399993,0.8560774094399993
2020-03-10 11:00:00,21.367496666666668,16.1,795.2050005349998,0.7952050005349999
2020-03-10 12:00:00,20.56327,16.2659574,648.7416480026997,0.6487416480026996
2020-03-10 13:00:00,19.240873333333333,16.768468133333332,373.24541481540007,0.3732454148154001
2020-03-10 14:00:00,18.126385000000003,17.1919737,141.06293469885063,0.14106293469885062
2020-03-10 15:00:00,18.590345,17.0156689,237.72019009844965,0.23772019009844964
2020-03-10 16:00:00,17.243031666666663,17.527647966666667,42.966957421350486,0.04296695742135049
2020-03-10 17:00:00,15.21421,19.21904555,604.5879963879751,0.6045879963879751
2020-03-10 18:00:00,15.082404999999994,19.42268427500001,655.2280906107396,0.6552280906107396
2020-03-11 08:00:00,25.12914,16.1,1363.0796055299995,1.3630796055299996
2020-03-11 09:00:00,24.25429833333333,16.1,1231.0095707424994,1.2310095707424993
2020-03-11 10:00:00,23.90603333333333,16.1,1178.4339191499992,1.178433919149999
2020-03-11 11:00:00,23.60724666666666,16.1,1133.327739409999,1.133327739409999
2020-03-11 12:00:00,24.96687,16.1,1338.5825961149997,1.3385825961149997
2020-03-11 13:00:00,25.18170175438597,16.1,1371.0145645000002,1.3710145645000003
2020-03-11 14:00:00,24.313646666666664,16.1,1239.9690622099993,1.2399690622099993
2020-03-11 15:00:00,23.40321333333333,16.1,1102.5259492599992,1.1025259492599992
2020-03-11 16:00:00,21.805775,16.1,861.3694699874998,0.8613694699874997
2020-03-11 17:00:00,20.183,16.41046,569.5196148299998,0.5695196148299998
2020-03-11 18:00:00,18.909918333333334,16.894231033333334,304.2972254008499,0.3042972254008499
2020-03-12 08:00:00,17.769791666666666,17.327479166666667,66.77348540624997,0.06677348540624997
2020-03-12 09:00:00,17.669359999999998,17.3656432,45.85045485359948,0.04585045485359948
2020-03-12 10:00:00,18.05429666666667,17.219367266666666,126.04469940630054,0.12604469940630053
2020-03-12 11:00:00,19.567856666666664,16.644214466666668,441.3661829018994,0.4413661829018994
2020-03-12 12:00:00,22.451446666666666,16.1,958.8429703099996,0.9588429703099997
2020-03-12 13:00:00,19.352093333333336,16.72620453333333,396.4159897476008,0.3964159897476008
2020-03-12 14:00:00,19.166343333333334,16.79678953333333,357.71850464010026,0.35771850464010024
2020-03-12 15:00:00,19.993066666666667,16.482634666666666,529.9506116640002,0.5299506116640003
2020-03-12 16:00:00,17.690338333333333,17.357671433333334,50.22089222504993,0.05022089222504993
2020-03-12 17:00:00,17.79977333333333,17.316086133333336,73.01959630439924,0.07301959630439925
2020-03-12 18:00:00,18.447491666666668,17.069953166666664,207.9594108832505,0.2079594108832505
2020-03-13 08:00:00,13.803391666666666,21.398759875000003,1146.630963886938,1.1466309638869379
2020-03-13 09:00:00,15.552226666666666,18.6968098,474.7204204321001,0.4747204204321001
2020-03-13 10:00:00,18.061876666666663,17.216486866666667,127.62384846209937,0.12762384846209937
2020-03-13 11:00:00,21.54079833333333,16.1,821.3673999924994,0.8213673999924994
2020-03-13 12:00:00,22.08645166666667,16.1,903.7416826325,0.9037416826325
2020-03-13 13:00:00,21.399421666666665,16.1,800.0245421974995,0.8000245421974995
2020-03-13 14:00:00,17.92028333333333,17.270292333333334,98.12556631949946,0.09812556631949945
2020-03-13 15:00:00,17.111116666666664,17.577775666666668,70.44894260550052,0.07044894260550053
2020-03-13 16:00:00,15.873016666666665,18.201189250000002,351.4714099566256,0.3514714099566256
2020-03-13 17:00:00,14.306718333333327,20.62112017500001,953.2505168262896,0.9532505168262897
2020-03-13 18:00:00,13.098108333333332,22.488422625000002,1417.6041018843127,1.4176041018843129
2020-03-14 13:00:00,12.40799333333333,23.554650300000006,1682.7494956443513,1.6827494956443514
2020-03-14 14:00:00,13.044253333333334,22.5716286,1438.2954434447,1.4382954434447
2020-03-15 08:00:00,24.92395333333333,16.1,1332.1037029899992,1.3321037029899991
2020-03-15 09:00:00,25.844144999999997,16.1,1471.0199778524993,1.4710199778524993
2020-03-15 10:00:00,24.23928333333333,16.1,1228.742838774999,1.228742838774999
2020-03-15 11:00:00,22.625939285714285,16.1,985.1851612982139,0.9851851612982139
2020-03-15 12:00:00,22.362467796610165,16.1,945.410319681355,0.9454103196813549
2020-03-15 13:00:00,22.15930333333333,16.1,914.7396980649993,0.9147396980649993
2020-03-15 14:00:00,20.821271666666668,16.167916766666664,702.4913958010504,0.7024913958010505
2020-03-15 15:00:00,19.15669666666667,16.800455266666667,355.70880483030027,0.35570880483030026
